"pitch_type","pitch_name","pitches","average_velocity","average_horizontal_break","average_induced_vertical_break","date","rolling_days","trend_method","source_through","generated_at_utc"
"SL","Slider",7213,86.5039927907944,-1.23642035214197,1.32348537363094,2026-06-26,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4537,83.003570641393,-5.44912938064801,0.812761736830505,2026-06-26,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",267,82.8415730337079,5.21985018726592,-5.71835205992509,2026-06-26,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",1,55.9,1.8,22.2,2026-06-26,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",5742,86.119696969697,3.42309299895507,4.19888540578196,2026-06-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",12,68.35,-10.975,-2.9,2026-06-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3588,80.2511705685619,-2.93372352285396,-10.4265886287625,2026-06-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",126,44.8404761904762,1.78730158730159,17.168253968254,2026-06-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",50,67.91,4.56,12.208,2026-06-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4267,89.8009608624326,-1.09950785094914,7.62821654558238,2026-06-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",16116,94.8897244973939,3.07153139736907,15.541660461653,2026-06-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",29,82.9517241379311,10.2896551724138,1.19310344827586,2026-06-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1470,86.958231292517,9.4865306122449,3.0078231292517,2026-06-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",723,82.6315352697095,-6.5356846473029,-10.2752420470263,2026-06-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",8989,94.1595283123818,5.31291578596062,7.57486928468128,2026-06-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7243,86.4801877674997,-1.27521745133232,1.30339638271434,2026-06-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4580,82.9617248908297,-5.38890829694323,0.884650655021834,2026-06-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",275,83.0345454545455,8.544,-5.46436363636364,2026-06-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",2,62.15,-0.85,7.6,2026-06-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",5669,86.1328805785853,3.4898041982713,4.29442582466043,2026-06-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",11,67.6272727272727,-11,-2.57272727272727,2026-06-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3568,80.3529147982063,-2.90767937219731,-10.574019058296,2026-06-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",118,43.7677966101695,1.75593220338983,18.1237288135593,2026-06-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",29,68.1793103448276,10.6620689655172,12.4448275862069,2026-06-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4367,89.8130753377605,-1.14373711930387,7.65225555301122,2026-06-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",16167,94.9129151976248,3.05055978227253,15.5646625842766,2026-06-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",52,83.0326923076923,9.51153846153846,1.38846153846154,2026-06-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1536,86.7227213541667,9.25026041666667,2.91139322916667,2026-06-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",783,82.6510855683269,-6.53588761174968,-10.2226053639847,2026-06-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",9124,94.2353682595353,5.26670320035072,7.78606970626918,2026-06-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7359,86.443620057073,-1.1701725777959,1.38944150020383,2026-06-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4524,83.002409372237,-5.16980548187445,0.792241379310345,2026-06-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",235,83.0710638297872,8.02212765957447,-5.75531914893617,2026-06-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",2,62.15,-0.85,7.6,2026-06-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",5705,86.1521998247152,3.1203856266433,4.23179666958808,2026-06-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",11,67.6272727272727,-11,-2.57272727272727,2026-06-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3580,80.3406424581006,-2.81103351955307,-10.4653910614525,2026-06-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",118,43.7677966101695,1.75593220338983,18.1237288135593,2026-06-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",29,68.1793103448276,10.6620689655172,12.4448275862069,2026-06-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4400,89.7577045454545,-1.12420454545455,7.71075,2026-06-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",16325,94.8558101071975,2.80799387442573,15.5350444104135,2026-06-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",52,83.0326923076923,9.51153846153846,1.38846153846154,2026-06-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1627,86.659373079287,9.16539643515673,3.01518131530424,2026-06-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",911,82.5836443468716,-6.95686059275521,-10.3339187705818,2026-06-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",9413,94.225868479762,4.88970572612345,7.79381706151068,2026-06-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7472,86.4316514989293,-1.11149625267666,1.43074143468951,2026-06-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4568,82.9674474605954,-4.73165499124343,0.901838879159369,2026-06-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",242,83.0438016528926,7.16570247933884,-5.81198347107438,2026-06-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",2,62.15,-0.85,7.6,2026-06-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",5860,86.1036860068259,2.96122866894198,4.26141638225256,2026-06-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",11,67.6272727272727,-11,-2.57272727272727,2026-06-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3545,80.4467418899859,-3.0161071932299,-10.3882651622003,2026-06-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",96,45.940625,1.771875,17.5614583333333,2026-06-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",37,68.5783783783784,10.8135135135135,12.5135135135135,2026-06-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4452,89.7535938903863,-1.15267295597484,7.76520664869721,2026-06-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",16524,94.8626361655773,2.93637739046236,15.4983841684822,2026-06-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",40,83.0875,9.0425,1.8025,2026-06-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1630,86.7547239263804,9.38509202453988,3.02570552147239,2026-06-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",878,82.8390660592255,-7.40250569476082,-9.94783599088838,2026-06-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",9249,94.2457022380798,5.1076224456698,7.73612282408909,2026-06-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7456,86.4999865879828,-1.04155042918455,1.54043723175966,2026-06-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4595,82.9697497279652,-5.08642002176279,0.941284004352557,2026-06-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",228,82.8491228070175,7.59254385964912,-5.77236842105263,2026-06-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",2,62.15,-0.85,7.6,2026-06-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",5837,86.1208668836731,3.17473016960768,4.2239677916738,2026-07-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",20,70.56,-9.72,-4.185,2026-07-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3511,80.4103958986044,-2.70558245514099,-10.3905724864711,2026-07-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",102,46.1549019607843,2.07254901960784,17.6294117647059,2026-07-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",60,70.3383333333333,10.9066666666667,12.4716666666667,2026-07-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4458,89.7801480484522,-1.09849708389412,7.7326155226559,2026-07-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",16657,94.8930959956775,2.93974305096956,15.4660503091793,2026-07-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",40,83.0875,9.0425,1.8025,2026-07-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1663,86.7832230907998,9.36993385447986,3.02158749248346,2026-07-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",917,82.8477644492912,-7.17557251908397,-9.74765539803708,2026-07-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",9097,94.2037924590524,4.92852588765527,7.67132021545565,2026-07-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7450,86.4373691275168,-1.02297986577181,1.49260402684564,2026-07-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4566,83.0268068331143,-5.00475251861586,1.01075339465615,2026-07-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",219,83.0689497716895,9.1,-5.54474885844749,2026-07-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",2,62.15,-0.85,7.6,2026-07-01,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",5874,86.1411304051753,3.25551583248212,4.23615934627171,2026-07-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",20,70.56,-9.72,-4.185,2026-07-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3569,80.3999159428411,-2.85474922947604,-10.3630989072569,2026-07-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",102,46.1549019607843,2.07254901960784,17.6294117647059,2026-07-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",78,68.4730769230769,9.23461538461538,11.3641025641026,2026-07-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4519,89.8437707457402,-1.11914140296526,7.76851073246293,2026-07-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",16679,94.9390191258469,3.04653756220397,15.4857245638228,2026-07-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",41,83.1585365853659,8.94146341463415,1.75609756097561,2026-07-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1709,86.89760093622,9.23709771796372,2.93586892919836,2026-07-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",854,83.0288056206089,-6.98466042154567,-9.44894613583138,2026-07-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",9164,94.2024879965081,4.88855303360978,7.60438673068529,2026-07-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7548,86.4332140964494,-1.06558028616852,1.46287758346582,2026-07-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4556,83.0965759438104,-5.11000877963126,0.967054433713784,2026-07-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",226,83.1013274336283,9.2712389380531,-5.48141592920354,2026-07-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",2,62.15,-0.85,7.6,2026-07-02,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",5820,86.1137113402062,3.34013745704467,4.2695704467354,2026-07-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",15,70.2466666666667,-8.27333333333333,-4.38666666666667,2026-07-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3576,80.3805928411633,-2.89421140939597,-10.3895413870246,2026-07-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",84,46.6178571428571,1.87142857142857,17.6428571428571,2026-07-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",97,68.8257731958763,8.98556701030928,12.079381443299,2026-07-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4514,89.7889233495791,-1.02571998227736,7.73972086840939,2026-07-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",16739,94.8984407670709,2.93330545432822,15.4228747236991,2026-07-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",52,83.2557692307692,8.82884615384615,1.84423076923077,2026-07-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1670,86.8097005988024,9.10365269461078,2.88634730538922,2026-07-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",801,82.8453183520599,-7.20099875156055,-10.1684144818976,2026-07-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",9158,94.2522057217733,4.85638785761083,7.665330858266,2026-07-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7418,86.440603936371,-1.18039902938798,1.46686438393098,2026-07-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4728,83.0921742808799,-5.18238155668359,0.88656937394247,2026-07-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",244,83.1680327868852,9.72950819672131,-5.18934426229508,2026-07-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",2,62.15,-0.85,7.6,2026-07-03,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",5774,86.0706096293731,3.70987183927953,4.23995497055767,2026-07-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",12,73.75,-8.85,-5.69166666666667,2026-07-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3563,80.5331181588549,-3.26528206567499,-10.4605669379736,2026-07-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",88,46.4420454545455,1.7125,17.575,2026-07-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",88,69.0977272727273,8.74545454545455,12.1727272727273,2026-07-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4582,89.7630074203405,-1.01086861632475,7.72813182016587,2026-07-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",16793,94.8584827011255,3.01963913535402,15.4154766867147,2026-07-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",52,83.2557692307692,8.82884615384615,1.84423076923077,2026-07-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1678,86.7060190703218,8.66281287246722,2.78873659117998,2026-07-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",833,82.4858343337335,-7.13805522208884,-10.1385354141657,2026-07-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",9250,94.2366162162162,4.83677837837838,7.73993513513513,2026-07-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7431,86.5245727358364,-1.18996097429686,1.61088682546091,2026-07-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4765,83.0847009443861,-4.82277019937041,0.793599160545645,2026-07-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",185,83.0356756756757,8.86378378378378,-5.62972972972973,2026-07-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",3,66.0333333333333,0.5,8.8,2026-07-04,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",5905,86.1245723962743,3.48479254868755,4.29886536833192,2026-07-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",16,72.2375,-9.81875,-7.91875,2026-07-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3620,80.6061325966851,-3.1721546961326,-10.3035635359116,2026-07-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
