"story_id","category","subject","team","headline","evidence","source_score","confidence","destination","story_score","story_score_method","category_rank","daily_shortlist","queue_rank"
"pitcher_form_683004","pitcher_form","Jack Leiter","Texas Rangers","Jack Leiter is changing the contact-quality conversation","Recent OPS allowed 1.079; change +0.381.",37.6,0.324,"today.html",36.7,"cross_product_editorial_queue_v1",231,FALSE,2187
"run_prevention_641778","run_prevention","Eric Lauer","Los Angeles Dodgers","Eric Lauer is suppressing offense at an elite rate","OPS allowed 0.804; race score 29.6.",29.6,0.692,"races.html",36.7,"cross_product_editorial_queue_v1",328,FALSE,2188
"pitch_identity_686218_CU","pitch_identity","Emmet Sheehan","Los Angeles Dodgers","Emmet Sheehan's Curveball: 76.3 mph, 20.0% whiffs","Pitch quality score 36.9.",36.9,0.351,"pitch-lab.html",36.6,"cross_product_editorial_queue_v1",927,FALSE,2189
"pitch_identity_681517_SL","pitch_identity","Kyle Leahy","St. Louis Cardinals","Kyle Leahy's Slider: 89.2 mph, 17.1% whiffs","Pitch quality score 34.7.",34.7,0.454,"pitch-lab.html",36.6,"cross_product_editorial_queue_v1",928,FALSE,2190
"pitch_identity_680694_FF","pitch_identity","Kyle Bradish","Baltimore Orioles","Kyle Bradish's Four-Seam Fastball: 93.9 mph, 13.1% whiffs","Pitch quality score 32.5.",32.5,0.551,"pitch-lab.html",36.6,"cross_product_editorial_queue_v1",929,FALSE,2191
"pitch_identity_645261_FF","pitch_identity","Sandy Alcantara","Miami Marlins","Sandy Alcantara's Four-Seam Fastball: 97.4 mph, 15.9% whiffs","Pitch quality score 31.8.",31.8,0.587,"pitch-lab.html",36.6,"cross_product_editorial_queue_v1",930,FALSE,2192
"pitch_identity_669461_FF","pitch_identity","Matthew Liberatore","St. Louis Cardinals","Matthew Liberatore's Four-Seam Fastball: 94.5 mph, 10.7% whiffs","Pitch quality score 30.1.",30.1,0.663,"pitch-lab.html",36.6,"cross_product_editorial_queue_v1",931,FALSE,2193
"pitcher_form_701519","pitcher_form","Travis Adams","Minnesota Twins","Travis Adams is changing the contact-quality conversation","Recent OPS allowed 0.969; change +0.204.",40.3,0.2,"today.html",36.6,"cross_product_editorial_queue_v1",232,FALSE,2194
"run_prevention_676254","run_prevention","Ryan Walker","San Francisco Giants","Ryan Walker is suppressing offense at an elite rate","OPS allowed 0.784; race score 34.9.",34.9,0.444,"races.html",36.6,"cross_product_editorial_queue_v1",329,FALSE,2195
"hitter_form_641355","hitter_form","Cody Bellinger","New York Yankees","Cody Bellinger is changing the recent-performance baseline","Recent OPS 0.666; change -0.185.",37.4,0.324,"today.html",36.5,"cross_product_editorial_queue_v1",211,FALSE,2196
"offensive_race_624641","offensive_race","Edmundo Sosa","Philadelphia Phillies","Edmundo Sosa is building one of baseball's strongest offensive cases","OPS 0.634; race score 32.8.",32.8,0.531,"races.html",36.5,"cross_product_editorial_queue_v1",267,FALSE,2197
"offensive_race_664728","offensive_race","Kyle Isbel","Kansas City Royals","Kyle Isbel is building one of baseball's strongest offensive cases","OPS 0.648; race score 30.3.",30.3,0.648,"races.html",36.5,"cross_product_editorial_queue_v1",268,FALSE,2198
"pitch_identity_669711_SI","pitch_identity","Greg Weissert","Boston Red Sox","Greg Weissert's Sinker: 93.8 mph, 9.0% whiffs","Pitch quality score 34.9.",34.9,0.44,"pitch-lab.html",36.5,"cross_product_editorial_queue_v1",932,FALSE,2199
"pitcher_form_660853","pitcher_form","Enyel De Los Santos","Houston Astros","Enyel De Los Santos is changing the contact-quality conversation","Recent OPS allowed 0.890; change +0.327.",39.6,0.225,"today.html",36.5,"cross_product_editorial_queue_v1",233,FALSE,2200
"hitter_form_514888","hitter_form","Jose Altuve","Houston Astros","Jose Altuve is changing the recent-performance baseline","Recent OPS 0.699; change -0.003.",39.4,0.225,"today.html",36.4,"cross_product_editorial_queue_v1",212,FALSE,2201
"offensive_race_664954","offensive_race","Brett Sullivan","Colorado Rockies","Brett Sullivan is building one of baseball's strongest offensive cases","OPS 0.679; race score 33.2.",33.2,0.51,"races.html",36.4,"cross_product_editorial_queue_v1",269,FALSE,2202
"offensive_race_543877","offensive_race","Christian V<U+00E1>zquez","Houston Astros","Christian V<U+00E1>zquez is building one of baseball's strongest offensive cases","OPS 0.634; race score 31.0.",31,0.611,"races.html",36.4,"cross_product_editorial_queue_v1",270,FALSE,2203
"pitch_identity_700241_CU","pitch_identity","Michael McGreevy","St. Louis Cardinals","Michael McGreevy's Curveball: 77.6 mph, 25.6% whiffs","Pitch quality score 35.6.",35.6,0.403,"pitch-lab.html",36.4,"cross_product_editorial_queue_v1",933,FALSE,2204
"pitch_identity_679883_SI","pitch_identity","Luinder Avila","Kansas City Royals","Luinder Avila's Sinker: 96.4 mph, 17.7% whiffs","Pitch quality score 34.2.",34.2,0.465,"pitch-lab.html",36.4,"cross_product_editorial_queue_v1",934,FALSE,2205
"pitch_identity_642232_FC","pitch_identity","Ryan Yarbrough","New York Yankees","Ryan Yarbrough's Cutter: 84.8 mph, 12.5% whiffs","Pitch quality score 36.7.",36.7,0.346,"pitch-lab.html",36.3,"cross_product_editorial_queue_v1",935,FALSE,2206
"pitcher_form_676617","pitcher_form","Riley O'Brien","St. Louis Cardinals","Riley O'Brien is changing the contact-quality conversation","Recent OPS allowed 0.794; change +0.221.",39.6,0.213,"today.html",36.3,"cross_product_editorial_queue_v1",234,FALSE,2207
"offensive_race_543760","offensive_race","Marcus Semien","New York Mets","Marcus Semien is building one of baseball's strongest offensive cases","OPS 0.621; race score 27.9.",27.9,0.739,"races.html",36.2,"cross_product_editorial_queue_v1",271,FALSE,2208
"pitch_identity_677161_FC","pitch_identity","Zack Kelly","Boston Red Sox","Zack Kelly's Cutter: 90.6 mph, 19.2% whiffs","Pitch quality score 35.8.",35.8,0.383,"pitch-lab.html",36.2,"cross_product_editorial_queue_v1",936,FALSE,2209
"pitch_identity_693686_FF","pitch_identity","Spencer Miles","Toronto Blue Jays","Spencer Miles's Four-Seam Fastball: 95.9 mph, 15.2% whiffs","Pitch quality score 35.5.",35.5,0.396,"pitch-lab.html",36.2,"cross_product_editorial_queue_v1",937,FALSE,2210
"pitch_identity_608718_FF","pitch_identity","Brent Suter","Los Angeles Angels","Brent Suter's Four-Seam Fastball: 87.1 mph, 7.5% whiffs","Pitch quality score 34.2.",34.2,0.454,"pitch-lab.html",36.2,"cross_product_editorial_queue_v1",938,FALSE,2211
"pitch_identity_622663_SI","pitch_identity","Luis Severino","Athletics","Luis Severino's Sinker: 96.3 mph, 11.2% whiffs","Pitch quality score 31.8.",31.8,0.564,"pitch-lab.html",36.2,"cross_product_editorial_queue_v1",939,FALSE,2212
"pitcher_form_665795","pitcher_form","Edward Cabrera","Chicago Cubs","Edward Cabrera is changing the contact-quality conversation","Recent OPS allowed 1.125; change +0.380.",37.6,0.296,"today.html",36.2,"cross_product_editorial_queue_v1",235,FALSE,2213
"hitter_form_673962","hitter_form","Josh Jung","Texas Rangers","Josh Jung is changing the recent-performance baseline","Recent OPS 0.653; change -0.213.",36.7,0.333,"today.html",36.1,"cross_product_editorial_queue_v1",213,FALSE,2214
"offensive_race_643396","offensive_race","Isiah Kiner-Falefa","Boston Red Sox","Isiah Kiner-Falefa is building one of baseball's strongest offensive cases","OPS 0.670; race score 32.1.",32.1,0.541,"races.html",36.1,"cross_product_editorial_queue_v1",272,FALSE,2215
"pitch_identity_519141_KC","pitch_identity","Drew Pomeranz","Los Angeles Angels","Drew Pomeranz's Knuckle Curve: 84.3 mph, 17.9% whiffs","Pitch quality score 36.7.",36.7,0.333,"pitch-lab.html",36.1,"cross_product_editorial_queue_v1",940,FALSE,2216
"pitch_identity_677958_FC","pitch_identity","Kumar Rocker","Texas Rangers","Kumar Rocker's Cutter: 90.3 mph, 22.4% whiffs","Pitch quality score 35.7.",35.7,0.377,"pitch-lab.html",36.1,"cross_product_editorial_queue_v1",941,FALSE,2217
"run_prevention_571578","run_prevention","Patrick Corbin","Toronto Blue Jays","Patrick Corbin is suppressing offense at an elite rate","OPS allowed 0.792; race score 28.0.",28,0.732,"races.html",36.1,"cross_product_editorial_queue_v1",330,FALSE,2218
"hitter_form_608348","hitter_form","Carson Kelly","Chicago Cubs","Carson Kelly is changing the recent-performance baseline","Recent OPS 0.538; change -0.204.",39,0.225,"today.html",36,"cross_product_editorial_queue_v1",214,FALSE,2219
"offensive_race_686217","offensive_race","Sal Frelick","Milwaukee Brewers","Sal Frelick is building one of baseball's strongest offensive cases","OPS 0.613; race score 28.4.",28.4,0.708,"races.html",36,"cross_product_editorial_queue_v1",273,FALSE,2220
"pitch_identity_643377_FF","pitch_identity","Griffin Jax","Tampa Bay Rays","Griffin Jax's Four-Seam Fastball: 96.3 mph, 23.0% whiffs","Pitch quality score 35.2.",35.2,0.394,"pitch-lab.html",36,"cross_product_editorial_queue_v1",942,FALSE,2221
"pitch_identity_665795_FF","pitch_identity","Edward Cabrera","Chicago Cubs","Edward Cabrera's Four-Seam Fastball: 96.1 mph, 17.8% whiffs","Pitch quality score 33.4.",33.4,0.476,"pitch-lab.html",36,"cross_product_editorial_queue_v1",943,FALSE,2222
"pitch_identity_676962_SI","pitch_identity","Ben Brown","Chicago Cubs","Ben Brown's Sinker: 96.5 mph, 8.9% whiffs","Pitch quality score 33.0.",33,0.497,"pitch-lab.html",36,"cross_product_editorial_queue_v1",944,FALSE,2223
"hitter_form_543877","hitter_form","Christian V<U+00E1>zquez","Houston Astros","Christian V<U+00E1>zquez is changing the recent-performance baseline","Recent OPS 0.400; change -0.292.",38.6,0.237,"today.html",35.9,"cross_product_editorial_queue_v1",215,FALSE,2224
"hitter_form_814439","hitter_form","Ryan Waldschmidt","Arizona Diamondbacks","Ryan Waldschmidt is changing the recent-performance baseline","Recent OPS 0.566; change -0.158.",37.4,0.286,"today.html",35.8,"cross_product_editorial_queue_v1",216,FALSE,2225
"offensive_race_621020","offensive_race","Dansby Swanson","Chicago Cubs","Dansby Swanson is building one of baseball's strongest offensive cases","OPS 0.591; race score 27.8.",27.8,0.725,"races.html",35.8,"cross_product_editorial_queue_v1",274,FALSE,2226
"pitch_identity_681035_FC","pitch_identity","Christian Scott","New York Mets","Christian Scott's Cutter: 89.0 mph, 13.4% whiffs","Pitch quality score 35.2.",35.2,0.388,"pitch-lab.html",35.8,"cross_product_editorial_queue_v1",945,FALSE,2227
"pitch_identity_677944_SI","pitch_identity","Slade Cecconi","Cleveland Guardians","Slade Cecconi's Sinker: 93.3 mph, 8.8% whiffs","Pitch quality score 32.3.",32.3,0.519,"pitch-lab.html",35.8,"cross_product_editorial_queue_v1",946,FALSE,2228
"pitch_identity_656550_FF","pitch_identity","Grant Holmes","Atlanta Braves","Grant Holmes's Four-Seam Fastball: 94.3 mph, 12.6% whiffs","Pitch quality score 29.3.",29.3,0.656,"pitch-lab.html",35.8,"cross_product_editorial_queue_v1",947,FALSE,2229
"pitcher_form_678022","pitcher_form","Jack Perkins","Athletics","Jack Perkins is changing the contact-quality conversation","Recent OPS allowed 1.082; change +0.455.",37.5,0.281,"today.html",35.8,"cross_product_editorial_queue_v1",236,FALSE,2230
"run_prevention_670245","run_prevention","Ryan Watson","Boston Red Sox","Ryan Watson is suppressing offense at an elite rate","OPS allowed 0.793; race score 29.8.",29.8,0.634,"races.html",35.8,"cross_product_editorial_queue_v1",331,FALSE,2231
"hitter_form_682177","hitter_form","Daniel Schneemann","Cleveland Guardians","Daniel Schneemann is changing the recent-performance baseline","Recent OPS 0.481; change -0.211.",38.9,0.213,"today.html",35.7,"cross_product_editorial_queue_v1",217,FALSE,2232
"pitch_identity_815083_FF","pitch_identity","Mitch Farris","Los Angeles Angels","Mitch Farris's Four-Seam Fastball: 91.8 mph, 6.3% whiffs","Pitch quality score 32.6.",32.6,0.5,"pitch-lab.html",35.7,"cross_product_editorial_queue_v1",948,FALSE,2233
"pitch_identity_669199_FF","pitch_identity","Lake Bachar","Miami Marlins","Lake Bachar's Four-Seam Fastball: 94.7 mph, 19.6% whiffs","Pitch quality score 32.5.",32.5,0.504,"pitch-lab.html",35.7,"cross_product_editorial_queue_v1",949,FALSE,2234
"run_prevention_691725","run_prevention","Andrew Painter","Philadelphia Phillies","Andrew Painter is suppressing offense at an elite rate","OPS allowed 0.854; race score 27.3.",27.3,0.74,"races.html",35.7,"cross_product_editorial_queue_v1",332,FALSE,2235
"pitch_identity_663574_SV","pitch_identity","Tony Santillan","Cincinnati Reds","Tony Santillan's Slurve: 84.4 mph, 25.5% whiffs","Pitch quality score 34.1.",34.1,0.425,"pitch-lab.html",35.6,"cross_product_editorial_queue_v1",950,FALSE,2236
"pitch_identity_695418_SI","pitch_identity","Brad Lord","Washington Nationals","Brad Lord's Sinker: 94.3 mph, 11.1% whiffs","Pitch quality score 33.4.",33.4,0.455,"pitch-lab.html",35.6,"cross_product_editorial_queue_v1",951,FALSE,2237
"pitcher_form_678606","pitcher_form","Jos<U+00E9> A. Ferrer","Seattle Mariners","Jos<U+00E9> A. Ferrer is changing the contact-quality conversation","Recent OPS allowed 0.914; change +0.249.",38.5,0.225,"today.html",35.6,"cross_product_editorial_queue_v1",237,FALSE,2238
"run_prevention_673929","run_prevention","Jordan Leasure","Chicago White Sox","Jordan Leasure is suppressing offense at an elite rate","OPS allowed 0.793; race score 33.9.",33.9,0.435,"races.html",35.6,"cross_product_editorial_queue_v1",333,FALSE,2239
"offensive_race_553993","offensive_race","Eugenio Su<U+00E1>rez","Cincinnati Reds","Eugenio Su<U+00E1>rez is building one of baseball's strongest offensive cases","OPS 0.636; race score 29.3.",29.3,0.635,"races.html",35.5,"cross_product_editorial_queue_v1",275,FALSE,2240
"offensive_race_668901","offensive_race","Mark Vientos","New York Mets","Mark Vientos is building one of baseball's strongest offensive cases","OPS 0.609; race score 28.5.",28.5,0.675,"races.html",35.5,"cross_product_editorial_queue_v1",276,FALSE,2241
"pitch_identity_594580_SI","pitch_identity","Sam Moll","Cincinnati Reds","Sam Moll's Sinker: 91.2 mph, 12.6% whiffs","Pitch quality score 32.4.",32.4,0.494,"pitch-lab.html",35.5,"cross_product_editorial_queue_v1",952,FALSE,2242
"pitcher_form_571948","pitcher_form","Hoby Milner","Chicago Cubs","Hoby Milner is changing the contact-quality conversation","Recent OPS allowed 1.010; change +0.428.",38.6,0.213,"today.html",35.5,"cross_product_editorial_queue_v1",238,FALSE,2243
"run_prevention_687606","run_prevention","Paxton Schultz","Washington Nationals","Paxton Schultz is suppressing offense at an elite rate","OPS allowed 0.821; race score 31.0.",31,0.559,"races.html",35.5,"cross_product_editorial_queue_v1",334,FALSE,2244
"hitter_form_800050","hitter_form","Chase DeLauter","Cleveland Guardians","Chase DeLauter is changing the recent-performance baseline","Recent OPS 0.547; change -0.232.",37.1,0.275,"today.html",35.4,"cross_product_editorial_queue_v1",218,FALSE,2245
"pitch_identity_664141_SI","pitch_identity","JT Brubaker","San Francisco Giants","JT Brubaker's Sinker: 93.7 mph, 8.7% whiffs","Pitch quality score 30.2.",30.2,0.591,"pitch-lab.html",35.4,"cross_product_editorial_queue_v1",953,FALSE,2246
"pitch_identity_672456_FF","pitch_identity","Keider Montero","Detroit Tigers","Keider Montero's Four-Seam Fastball: 94.1 mph, 9.9% whiffs","Pitch quality score 29.2.",29.2,0.636,"pitch-lab.html",35.4,"cross_product_editorial_queue_v1",954,FALSE,2247
"pitcher_form_663556","pitcher_form","Shane McClanahan","Tampa Bay Rays","Shane McClanahan is changing the contact-quality conversation","Recent OPS allowed 0.982; change +0.466.",36.3,0.315,"today.html",35.4,"cross_product_editorial_queue_v1",239,FALSE,2248
"run_prevention_669438","run_prevention","Mason Englert","Tampa Bay Rays","Mason Englert is suppressing offense at an elite rate","OPS allowed 0.800; race score 31.7.",31.7,0.522,"races.html",35.4,"cross_product_editorial_queue_v1",335,FALSE,2249
"run_prevention_681347","run_prevention","Mike Burrows","Houston Astros","Mike Burrows is suppressing offense at an elite rate","OPS allowed 0.880; race score 26.1.",26.1,0.778,"races.html",35.4,"cross_product_editorial_queue_v1",336,FALSE,2250
"offensive_race_669357","offensive_race","Nolan Gorman","St. Louis Cardinals","Nolan Gorman is building one of baseball's strongest offensive cases","OPS 0.595; race score 27.7.",27.7,0.697,"races.html",35.3,"cross_product_editorial_queue_v1",277,FALSE,2251
"pitch_identity_663992_SI","pitch_identity","Richard Lovelady","Washington Nationals","Richard Lovelady's Sinker: 91.3 mph, 15.1% whiffs","Pitch quality score 33.8.",33.8,0.42,"pitch-lab.html",35.3,"cross_product_editorial_queue_v1",955,FALSE,2252
"pitch_identity_579328_FF","pitch_identity","Yusei Kikuchi","Los Angeles Angels","Yusei Kikuchi's Four-Seam Fastball: 95.4 mph, 13.4% whiffs","Pitch quality score 32.5.",32.5,0.483,"pitch-lab.html",35.3,"cross_product_editorial_queue_v1",956,FALSE,2253
"run_prevention_663947","run_prevention","Tyler Holton","Detroit Tigers","Tyler Holton is suppressing offense at an elite rate","OPS allowed 0.810; race score 30.3.",30.3,0.574,"races.html",35.2,"cross_product_editorial_queue_v1",337,FALSE,2254
"team_Athletics","team","Athletics","Athletics","Athletics has a new league-wide reporting lead","Athletics ranks 4th in offensive quality and 28th in run prevention, with a mixed bullpen and 1 surge signals.",35.2,0.352,"teams.html",35.2,"cross_product_editorial_queue_v1",24,FALSE,2255
"team_New York Mets","team","New York Mets","New York Mets","New York Mets has a new league-wide reporting lead","New York Mets ranks 29th in offensive quality and 13th in run prevention, with a ready bullpen and 0 surge signals.",35.2,0.352,"teams.html",35.2,"cross_product_editorial_queue_v1",25,FALSE,2256
"pitch_identity_801139_SI","pitch_identity","Payton Tolle","Boston Red Sox","Payton Tolle's Sinker: 95.0 mph, 12.2% whiffs","Pitch quality score 32.2.",32.2,0.481,"pitch-lab.html",35.1,"cross_product_editorial_queue_v1",957,FALSE,2257
